"Frame","ROI0","ROI1","ROI2","ROI3","ROI4","ROI5","ROI6","ROI7","ROI8","ROI9","ROI10","ROI11","ROI12","ROI13","ROI14","ROI15","ROI16","ROI17","ROI18","ROI19","ROI20","ROI21","ROI22","ROI23","ROI24","ROI25","ROI26","ROI27","ROI28","ROI29"
683,78.389,120.633,91.5,72.938,82.463,68.125,46.404,45.787,83.955,50.405,84.333,125.783,89.594,95.455,53.038,38.771,75.938,115.417,80.549,90.488,79.083,63.042,135.651,73.25,74.517,73.037,41.862,91.833,30.447,56.602
684,80.875,113,88.095,68.402,81.162,74.352,42.309,46.162,87.295,46.798,74.019,130.837,88.928,94.341,51.203,36.198,76.271,110.312,87.066,100.19,73.514,59.833,147.897,67.703,69.983,74.537,48.362,89.417,31.635,61.045
685,66.986,126,108.738,68.804,80.812,70.227,44.993,44.85,81.114,47.357,68.352,130.859,83.275,89.92,54.671,37.062,70.125,107.812,83.615,90.845,71.236,60.792,144.143,74.438,72.466,71.85,47.431,98.833,29.082,57.341
686,65.778,121.57,94.476,64.723,77.012,70.852,41.934,51.825,78,47.452,63.741,133.815,90.536,89.273,50.519,35.135,66.792,112.25,84.344,94.988,67.306,70.875,142.135,71.156,72.293,76.412,40.914,101.472,28.753,58.352
687,67.861,122.684,98.071,69.357,75.512,71.295,46.735,39.112,89.614,46.69,65.389,129.304,85.101,89.864,49.228,35.531,81.854,109.146,83.721,97.976,66.458,62.403,135.937,69.203,81.759,68.912,44.224,124.361,28.294,55.477
688,67.444,119.468,88.833,73.688,79.95,70.545,44.757,44.812,76.25,48.917,73.352,139,79.449,82,53.367,32.427,70.875,110.292,88.844,99.571,77.25,60.111,137.23,64.766,73.931,69.05,38.414,102.139,28.788,54.864
689,72.528,118.506,97.833,71.5,78.85,75.432,50.184,37.912,82.455,48.333,65.241,127.141,83.899,80.375,55.456,30.229,80.5,108.542,82.033,93.869,74.319,62.5,139.468,68.047,77.017,74.537,48.103,122.139,29.224,55.739
690,77.222,118.253,87.714,67.375,82.875,69.545,44.338,44.725,69.227,49,63.333,134.011,68.739,83.511,52.025,31.521,68.021,113.396,78.303,96.81,62.319,61.722,134.119,70.141,79.052,70.65,37.103,102.806,26.682,57.193
691,65.042,120.304,90.333,69.08,82.812,78.068,46.39,38.237,79.568,45.131,58.778,138.402,80.957,84.932,48,29.781,62.708,93.604,80.869,99.44,68.278,59.889,140.683,65.094,79.5,70.613,37.569,125.889,31.859,54.614
692,72.889,128.975,93.286,74.652,85.012,73.307,46.89,44.05,81.5,51.548,68.815,136.467,74.638,90.568,54.899,28.615,76.375,101.5,86.311,96.119,70.556,62.014,141.357,70.391,77.19,70.475,50.793,101.333,29.624,46.75
693,72.222,115.278,93.762,68.17,77.537,68.716,40.331,44.625,79.341,49.262,66.222,132.304,76.319,82.534,52.658,28.719,70.542,108.104,76.475,94.464,66.819,59.347,140.571,65.172,71.052,73.2,49.466,114.083,25.118,50.102
694,73.125,116.848,91.976,64.768,79.287,69.216,44.471,41.062,76.909,46.048,59.333,135.728,74.174,88.602,51.62,26.604,78.708,112.312,82.361,91.821,63.792,67.208,141.23,68.672,73.862,72.287,41.69,107.083,25.882,46.67
695,66.431,119.063,95.69,68.348,80.8,71.966,42.949,41.3,81.182,47.238,67.944,129.783,77.594,91.398,58.304,31.729,66.646,105.438,83.721,100.845,70.375,58.25,129.286,63.734,72.845,66,37.966,106.444,31.694,49.352
696,64.694,122.418,89.167,67.277,75.7,67.727,42.625,42.475,81.068,47.929,64.852,128.707,67.362,92.273,53.608,28.104,79.271,97.042,83.902,94.833,56.972,60.236,138.968,72.953,76.155,61.388,39.086,105.444,29.859,51.375
697,71.097,117.152,100.095,70.643,78.688,66.864,46.926,41.65,77.886,47.988,67.833,130.261,76.232,82.841,49.342,29.917,80.792,118.729,78.664,93.857,66.208,57.611,134.651,76.266,71.276,69.525,43.655,111.639,31.859,45.08
698,69.597,122.405,89.929,73.214,77.137,69.864,43.779,41.513,75.205,46.774,60.704,133.25,73.667,84.557,50.646,35.292,82.25,97.854,82.385,87.393,60.167,63.694,141.254,67.5,72.776,74.7,40.448,117.5,29.306,42.807
699,72.806,122.886,85.31,74.277,75.287,74.625,39.75,42.612,71.023,48.905,61.704,126.957,74.797,84.534,43.291,29.854,62.521,104.708,84.73,100.393,66.653,61.736,141.73,76.484,78.121,74,42.931,106.028,27.518,43.114
700,64.778,125.899,84.69,74.08,72.4,68.375,45.684,38.612,71.091,51.583,52.574,125.859,80.826,91.966,51.139,30.552,72.667,97.958,80.787,100.714,61.278,62.389,136.143,74.453,70.138,64.213,47.034,123.861,29.094,45.523
701,72.694,128.81,91,69.67,77.775,70.614,44.824,39.562,76.818,49.06,65.981,126.75,79.855,86.5,48,31.312,64.479,114.375,73.295,104.762,59.528,64.847,135.579,61.75,74.948,72.137,39.638,104.75,23.729,42.432
702,67.708,125.278,93.714,62.67,70.688,66.83,42.471,42.237,75.341,48.821,67.296,129.38,78.884,77.398,51.127,34.5,66.833,109.188,78.426,87.321,58.597,65.194,130.563,70.641,73.983,71.7,44.19,111.944,29.235,43.909
703,66.875,122.392,89.857,69.509,82.363,68.83,42.559,44.463,73.023,46.786,57.833,129.293,76.493,88.307,50.013,27.844,67.5,95.104,78.59,100.048,59.208,57.319,137.151,61.781,74.103,64.225,37.793,112.528,24.918,41.432
704,69.861,122.608,92.19,69,80.387,72.943,39.537,41.888,82.205,45.881,64.389,118.598,72.232,85.875,42.494,29.375,67.521,96.917,81.074,92.024,57.014,56.667,135.508,63.094,70.086,71.137,46.103,109.5,30.306,48.136
705,70.667,129.646,97.643,71.188,72.25,72.477,44.412,43.25,68.773,42.226,58.815,133.815,75.217,84.261,50.481,26.979,62.771,100.312,83.615,100.821,61.958,65.917,133.833,64.344,76.431,75.05,44.431,103.417,29.624,44.727
706,66.542,125.241,87.929,66.045,79.287,70.216,42.588,40.3,72.568,49.107,58.889,138.935,74.638,80.477,50.557,27.823,68.646,101.417,77.082,100.44,61.292,60.139,134.183,69.656,71.138,66.137,42.897,117.694,28.318,47.42
707,71.403,118.987,96.143,75.473,71.588,75.193,44.213,40.85,76.909,51.667,64.815,143.261,78.391,84.205,51.899,25.417,64.354,94.521,86.016,100.036,57.403,65.333,140.698,65.797,77.828,71.6,50.241,106.778,28.553,43.455
708,68.611,120.38,85.762,68.625,70.812,70.591,45.809,40.975,78.341,46.964,69.426,129.315,77.681,94.898,47.544,27.375,64.792,99.812,80.164,103.06,67.444,63.431,128.706,67.047,71.586,64.312,45.741,116.556,30.765,45.318
709,67.75,119.342,87.548,72.411,82.137,70.341,44.14,46.45,82.795,46,65.204,132.967,80.826,83.591,53.304,28.396,68.375,99.188,77.123,99.012,58.333,67.986,127.135,65.281,78.379,65.088,44.776,101,28.624,46.67
710,65.486,114.291,88.667,71.375,83.95,69.966,40.551,41.362,84.341,48.655,66.759,128.424,79.101,90.648,54.063,26.792,67.458,96.167,83.23,98.06,61.097,61.139,133.024,64.125,72.603,67.162,42.759,99.528,29.953,49.477
711,63.194,120.975,97.69,77.545,75.312,68.136,41.184,39.812,69,45,60.778,128.5,69.899,96.489,44.658,26,68.417,92.5,80.615,92.036,64.111,63.028,132.071,67.172,76.034,61.35,47.259,106.667,24.224,38.455
712,62.889,116.051,89.571,72.759,82.662,74.852,42.985,42.412,76.023,51.619,60.111,130.815,71.725,94.216,49.051,27.833,74.917,96.312,75.869,96.417,66.653,65.097,131.167,63.484,77.121,68.463,46.155,113.694,28.235,47.727
713,61.972,122.266,89.524,69.946,88.213,74.614,44.743,39.525,74,47.071,59.333,138.424,78.319,89.307,49.19,29.5,67.125,105.104,84.566,102.69,60.264,65.347,130.77,73.188,67.069,69.938,48.103,102.5,27.471,42.841
714,65.708,129.038,93.095,65.83,81.238,72.045,46.684,43.425,76.818,48.929,61.63,130.326,76.435,83.364,51.468,27.021,62.708,82.062,76.533,98.321,65.278,66.319,122.746,67.703,72.983,66.438,42.879,99.889,25.965,42.364
715,61.792,132.734,87.214,73.116,75.412,67.943,44.581,39.8,79.227,48.155,65.519,129.554,73.565,87.739,52.051,33.281,70.146,92.438,79.746,100.595,58.639,61.611,131.19,59.438,79.966,73.325,43.828,103.194,34.118,41.33
716,60.528,127.975,99.405,74.393,83.7,75.352,41.824,39.25,74.977,53.583,62.648,129.989,74.377,79.557,49.544,28.729,66.25,90.146,79.549,102.429,55.25,68.861,123.603,65.375,74.034,65.363,49.19,96.556,25.518,46.352
717,64.528,119.595,90.357,66.098,83.425,69.284,44.309,39.05,73.227,52.536,62.667,138.783,71.29,87.455,56.266,28.521,74.708,104.188,74.779,101.833,62.722,60.889,127.413,72.375,75.276,64.637,46.517,104.417,25.788,41.466
